================================ Starting Log =================================
Current Time: 2015-10-18 0:0:1.400
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
11786, -00013.67, -00001.46,  01022.95,  00000.66,  00001.92, -00000.16, -00003.90, -00007.50,  00067.95,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11832, -00000.49,  00024.41,  01015.14, -00000.11,  00001.19,  00000.22, -00002.55, -00007.20,  00068.40,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11866, -00010.25,  00020.51,  01015.62, -00001.04,  00003.05,  00001.68, -00003.00, -00007.65,  00068.85,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11906, -00006.84,  00012.21,  01021.00, -00001.65,  00001.34,  00001.06, -00003.30, -00006.90,  00066.90,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 93.60, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 93.60, 90.00
11953, -00001.95,  00020.51,  01019.04,  00000.11,  00001.24, -00000.15, -00003.15, -00007.05,  00069.00,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
11986, -00011.23,  00015.14,  01018.07, -00000.50,  00002.03,  00000.46, -00004.80, -00009.00,  00067.50,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 93.60, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 93.60, 90.00
12033, -00005.86,  00019.53,  01017.09, -00001.06,  00001.07,  00000.18, -00003.60, -00007.05,  00069.45,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.90, 94.50, 90.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
12066, -00004.88,  00028.81,  01006.84,  00000.05,  00000.66,  00001.66, -00003.15, -00006.75,  00068.70,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 89.10, 89.10, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 89.10, 89.10, 90.00
12106, -00002.44,  00013.67,  01010.25, -00001.53,  00001.79, -00002.35, -00004.50, -00006.45,  00069.15,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
12152, -00010.74,  00021.97,  01018.07, -00001.67,  00001.19,  00003.96, -00004.20, -00007.95,  00067.65,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 0.90, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.90, 90.00, 94.50, 90.00
